Participant,Difficulty,Technique,Rating
s0608,Level3,A,1
s0608,Level3,B,3
s0608,Level3,C,1
s0608,Level4,A,2
s0608,Level4,B,1
s0608,Level4,C,1
s0609,Level1,A,4
s0609,Level1,B,1
s0609,Level1,C,3
s0609,Level2,A,3
s0609,Level2,B,3
s0609,Level2,C,1
s0609,Level3,A,3
s0609,Level3,B,1
s0609,Level3,C,1
s0609,Level4,A,1
s0609,Level4,B,3
s0609,Level4,C,1
s0610,Level1,A,3
s0610,Level1,B,3
s0610,Level1,C,3
s0610,Level2,A,3
s0610,Level2,B,3
s0610,Level2,C,3
s0610,Level3,A,1
s0610,Level3,B,4
s0610,Level3,C,3
s0610,Level4,A,3
s0610,Level4,B,3
s0610,Level4,C,1
s0611,Level1,A,4
s0611,Level1,B,5
s0611,Level1,C,5
s0611,Level2,A,5
s0611,Level2,B,5
s0611,Level2,C,5
s0611,Level3,A,5
s0611,Level3,B,5
s0611,Level3,C,4
s0611,Level4,A,3
s0611,Level4,B,5
s0611,Level4,C,5
s0612,Level1,A,4
s0612,Level1,B,4
s0612,Level1,C,4
s0612,Level2,A,3
s0612,Level2,B,3
s0612,Level2,C,3
s0612,Level3,A,3
s0612,Level3,B,3
s0612,Level3,C,4
s0612,Level4,A,3
s0612,Level4,B,3
s0612,Level4,C,1
s0613,Level1,A,2
s0613,Level1,B,3
s0613,Level1,C,1
s0613,Level2,A,1
s0613,Level2,B,1
s0613,Level2,C,3
s0613,Level3,A,3
s0613,Level3,B,3
s0613,Level3,C,1
s0613,Level4,A,1
s0613,Level4,B,1
s0613,Level4,C,2
s0614,Level1,A,3
s0614,Level1,B,3
s0614,Level1,C,4
s0614,Level2,A,3
s0614,Level2,B,3
s0614,Level2,C,3
s0614,Level3,A,3
s0614,Level3,B,3
s0614,Level3,C,3
s0614,Level4,A,1
s0614,Level4,B,3
s0614,Level4,C,2
s0615,Level1,A,4
s0615,Level1,B,4
s0615,Level1,C,3
s0615,Level2,A,4
s0615,Level2,B,3
s0615,Level2,C,5
s0615,Level3,A,3
s0615,Level3,B,5
s0615,Level3,C,4
s0615,Level4,A,3
s0615,Level4,B,4
s0615,Level4,C,3
s0616,Level1,A,5
s0616,Level1,B,4
s0616,Level1,C,5
s0616,Level2,A,5
s0616,Level2,B,4
s0616,Level2,C,3
s0616,Level3,A,4
s0616,Level3,B,3
s0616,Level3,C,4
s0616,Level4,A,4
s0616,Level4,B,4
s0616,Level4,C,4
s0617,Level1,A,2
s0617,Level1,B,3
s0617,Level1,C,3
s0617,Level2,A,3
s0617,Level2,B,5
s0617,Level2,C,3
s0617,Level3,A,3
s0617,Level3,B,3
s0617,Level3,C,3
s0617,Level4,A,1
s0617,Level4,B,3
s0617,Level4,C,3
s0618,Level1,A,3
s0618,Level1,B,3
s0618,Level1,C,4
s0618,Level2,A,3
s0618,Level2,B,3
s0618,Level2,C,1
s0618,Level3,A,3
s0618,Level3,B,3
s0618,Level3,C,3
s0618,Level4,A,2
s0618,Level4,B,3
s0618,Level4,C,2
s0619,Level1,A,4
s0619,Level1,B,3
s0619,Level1,C,5
s0619,Level2,A,3
s0619,Level2,B,5
s0619,Level2,C,4
s0619,Level3,A,2
s0619,Level3,B,3
s0619,Level3,C,4
s0619,Level4,A,3
s0619,Level4,B,5
s0619,Level4,C,5
s0620,Level1,A,3
s0620,Level1,B,3
s0620,Level1,C,3
s0620,Level2,A,4
s0620,Level2,B,5
s0620,Level2,C,3
s0620,Level3,A,4
s0620,Level3,B,5
s0620,Level3,C,3
s0620,Level4,A,4
s0620,Level4,B,5
s0620,Level4,C,3
s0621,Level1,A,4
s0621,Level1,B,3
s0621,Level1,C,4
s0621,Level2,A,3
s0621,Level2,B,1
s0621,Level2,C,3
s0621,Level3,A,5
s0621,Level3,B,3
s0621,Level3,C,1
s0621,Level4,A,3
s0621,Level4,B,3
s0621,Level4,C,4
s0622,Level1,A,3
s0622,Level1,B,5
s0622,Level1,C,3
s0622,Level2,A,3
s0622,Level2,B,3
s0622,Level2,C,3
s0622,Level3,A,3
s0622,Level3,B,3
s0622,Level3,C,3
s0622,Level4,A,3
s0622,Level4,B,1
s0622,Level4,C,1
s0623,Level1,A,3
s0623,Level1,B,5
s0623,Level1,C,1
s0623,Level2,A,4
s0623,Level2,B,5
s0623,Level2,C,3
s0623,Level3,A,5
s0623,Level3,B,4
s0623,Level3,C,5
s0623,Level4,A,4
s0623,Level4,B,3
s0623,Level4,C,3
s0624,Level1,A,3
s0624,Level1,B,4
s0624,Level1,C,3
s0624,Level2,A,4
s0624,Level2,B,3
s0624,Level2,C,4
s0624,Level3,A,3
s0624,Level3,B,1
s0624,Level3,C,1
s0624,Level4,A,3
s0624,Level4,B,3
s0624,Level4,C,3
s0625,Level1,A,1
s0625,Level1,B,4
s0625,Level1,C,3
s0625,Level2,A,2
s0625,Level2,B,3
s0625,Level2,C,1
s0625,Level3,A,3
s0625,Level3,B,2
s0625,Level3,C,1
s0625,Level4,A,1
s0625,Level4,B,3
s0625,Level4,C,3
s0626,Level1,A,3
s0626,Level1,B,2
s0626,Level1,C,1
s0626,Level2,A,3
s0626,Level2,B,3
s0626,Level2,C,1
s0626,Level3,A,3
s0626,Level3,B,3
s0626,Level3,C,2
s0626,Level4,A,1
s0626,Level4,B,1
s0626,Level4,C,1
s0627,Level1,A,5
s0627,Level1,B,4
s0627,Level1,C,4
s0627,Level2,A,3
s0627,Level2,B,3
s0627,Level2,C,4
s0627,Level3,A,3
s0627,Level3,B,3
s0627,Level3,C,3
s0627,Level4,A,5
s0627,Level4,B,3
s0627,Level4,C,4
s0628,Level1,A,3
s0628,Level1,B,3
s0628,Level1,C,3
s0628,Level2,A,4
s0628,Level2,B,4
s0628,Level2,C,3
s0628,Level3,A,3
s0628,Level3,B,3
s0628,Level3,C,5
s0628,Level4,A,3
s0628,Level4,B,3
s0628,Level4,C,3
s0629,Level1,A,3
s0629,Level1,B,2
s0629,Level1,C,1
s0629,Level2,A,3
s0629,Level2,B,1
s0629,Level2,C,1
s0629,Level3,A,1
s0629,Level3,B,1
s0629,Level3,C,3
s0629,Level4,A,1
s0629,Level4,B,3
s0629,Level4,C,1
s0630,Level1,A,1
s0630,Level1,B,1
s0630,Level1,C,3
s0630,Level2,A,2
s0630,Level2,B,3
s0630,Level2,C,3
s0630,Level3,A,1
s0630,Level3,B,2
s0630,Level3,C,3
s0630,Level4,A,1
s0630,Level4,B,3
s0630,Level4,C,1
s0631,Level1,A,1
s0631,Level1,B,3
s0631,Level1,C,1
s0631,Level2,A,1
s0631,Level2,B,1
s0631,Level2,C,1
s0631,Level3,A,1
s0631,Level3,B,1
s0631,Level3,C,1
s0631,Level4,A,1
s0631,Level4,B,1
s0631,Level4,C,1
s0632,Level1,A,5
s0632,Level1,B,4
s0632,Level1,C,3
s0632,Level2,A,4
s0632,Level2,B,4
s0632,Level2,C,5
s0632,Level3,A,3
s0632,Level3,B,5
s0632,Level3,C,5
s0632,Level4,A,4
s0632,Level4,B,5
s0632,Level4,C,3
s0633,Level1,A,4
s0633,Level1,B,4
s0633,Level1,C,3
s0633,Level2,A,3
s0633,Level2,B,4
s0633,Level2,C,3
s0633,Level3,A,3
s0633,Level3,B,3
s0633,Level3,C,3
s0633,Level4,A,1
s0633,Level4,B,3
s0633,Level4,C,4
s0634,Level1,A,5
s0634,Level1,B,3
s0634,Level1,C,1
s0634,Level2,A,3
s0634,Level2,B,4
s0634,Level2,C,3
s0634,Level3,A,3
s0634,Level3,B,3
s0634,Level3,C,3
s0634,Level4,A,3
s0634,Level4,B,5
s0634,Level4,C,4
s0635,Level1,A,3
s0635,Level1,B,1
s0635,Level1,C,3
s0635,Level2,A,1
s0635,Level2,B,3
s0635,Level2,C,1
s0635,Level3,A,3
s0635,Level3,B,3
s0635,Level3,C,3
s0635,Level4,A,1
s0635,Level4,B,1
s0635,Level4,C,3
s0636,Level1,A,1
s0636,Level1,B,1
s0636,Level1,C,3
s0636,Level2,A,1
s0636,Level2,B,3
s0636,Level2,C,1
s0636,Level3,A,3
s0636,Level3,B,1
s0636,Level3,C,1
s0636,Level4,A,1
s0636,Level4,B,1
s0636,Level4,C,1
s0637,Level1,A,3
s0637,Level1,B,3
s0637,Level1,C,3
s0637,Level2,A,2
s0637,Level2,B,3
s0637,Level2,C,3
s0637,Level3,A,3
s0637,Level3,B,1
s0637,Level3,C,3
s0637,Level4,A,3
s0637,Level4,B,3
s0637,Level4,C,3
s0638,Level1,A,1
s0638,Level1,B,1
s0638,Level1,C,1
s0638,Level2,A,1
s0638,Level2,B,2
s0638,Level2,C,3
s0638,Level3,A,3
s0638,Level3,B,1
s0638,Level3,C,1
s0638,Level4,A,1
s0638,Level4,B,2
s0638,Level4,C,1
s0639,Level1,A,3
s0639,Level1,B,5
s0639,Level1,C,4
s0639,Level2,A,3
s0639,Level2,B,4
s0639,Level2,C,3
s0639,Level3,A,4
s0639,Level3,B,4
s0639,Level3,C,4
s0639,Level4,A,4
s0639,Level4,B,4
s0639,Level4,C,3
s0640,Level1,A,3
s0640,Level1,B,4
s0640,Level1,C,4
s0640,Level2,A,3
s0640,Level2,B,3
s0640,Level2,C,3
s0640,Level3,A,3
s0640,Level3,B,5
s0640,Level3,C,4
s0640,Level4,A,5
s0640,Level4,B,4
s0640,Level4,C,5
s0641,Level1,A,1
s0641,Level1,B,3
s0641,Level1,C,3
s0641,Level2,A,1
s0641,Level2,B,3
s0641,Level2,C,3
s0641,Level3,A,3
s0641,Level3,B,3
s0641,Level3,C,1
s0641,Level4,A,3
s0641,Level4,B,3
s0641,Level4,C,3
s0642,Level1,A,3
s0642,Level1,B,2
s0642,Level1,C,3
s0642,Level2,A,1
s0642,Level2,B,3
s0642,Level2,C,3
s0642,Level3,A,4
s0642,Level3,B,2
s0642,Level3,C,2
s0642,Level4,A,3
s0642,Level4,B,3
s0642,Level4,C,2
s0643,Level1,A,2
s0643,Level1,B,3
s0643,Level1,C,4
s0643,Level2,A,4
s0643,Level2,B,3
s0643,Level2,C,3
s0643,Level3,A,4
s0643,Level3,B,3
s0643,Level3,C,5
s0643,Level4,A,3
s0643,Level4,B,5
s0643,Level4,C,3
s0644,Level1,A,3
s0644,Level1,B,1
s0644,Level1,C,3
s0644,Level2,A,3
s0644,Level2,B,2
s0644,Level2,C,1
s0644,Level3,A,3
s0644,Level3,B,1
s0644,Level3,C,1
s0644,Level4,A,1
s0644,Level4,B,3
s0644,Level4,C,3
s0645,Level1,A,4
s0645,Level1,B,4
s0645,Level1,C,4
s0645,Level2,A,3
s0645,Level2,B,3
s0645,Level2,C,5
s0645,Level3,A,4
s0645,Level3,B,5
s0645,Level3,C,3
s0645,Level4,A,4
s0645,Level4,B,5
s0645,Level4,C,5
s0646,Level1,A,3
s0646,Level1,B,1
s0646,Level1,C,5
s0646,Level2,A,3
s0646,Level2,B,5
s0646,Level2,C,3
s0646,Level3,A,4
s0646,Level3,B,3
s0646,Level3,C,3
s0646,Level4,A,1
s0646,Level4,B,3
s0646,Level4,C,3
s0647,Level1,A,3
s0647,Level1,B,3
s0647,Level1,C,3
s0647,Level2,A,1
s0647,Level2,B,3
s0647,Level2,C,4
s0647,Level3,A,1
s0647,Level3,B,3
s0647,Level3,C,3
s0647,Level4,A,3
s0647,Level4,B,4
s0647,Level4,C,4
s0648,Level1,A,1
s0648,Level1,B,3
s0648,Level1,C,2
s0648,Level2,A,1
s0648,Level2,B,1
s0648,Level2,C,3
s0648,Level3,A,3
s0648,Level3,B,3
s0648,Level3,C,2
s0648,Level4,A,2
s0648,Level4,B,3
s0648,Level4,C,3
s0649,Level1,A,3
s0649,Level1,B,3
s0649,Level1,C,3
s0649,Level2,A,4
s0649,Level2,B,3
s0649,Level2,C,4
s0649,Level3,A,3
s0649,Level3,B,3
s0649,Level3,C,3
s0649,Level4,A,5
s0649,Level4,B,5
s0649,Level4,C,4
s0650,Level1,A,5
s0650,Level1,B,3
s0650,Level1,C,4
s0650,Level2,A,4
s0650,Level2,B,4
s0650,Level2,C,4
s0650,Level3,A,3
s0650,Level3,B,3
s0650,Level3,C,5
s0650,Level4,A,3
s0650,Level4,B,5
s0650,Level4,C,3
s0651,Level1,A,3
s0651,Level1,B,3
s0651,Level1,C,4
s0651,Level2,A,3
s0651,Level2,B,5
s0651,Level2,C,5
s0651,Level3,A,5
s0651,Level3,B,4
s0651,Level3,C,5
s0651,Level4,A,4
s0651,Level4,B,3
s0651,Level4,C,5
s0652,Level1,A,3
s0652,Level1,B,3
s0652,Level1,C,3
s0652,Level2,A,3
s0652,Level2,B,3
s0652,Level2,C,3
s0652,Level3,A,3
s0652,Level3,B,3
s0652,Level3,C,2
s0652,Level4,A,3
s0652,Level4,B,3
s0652,Level4,C,4
s0653,Level1,A,1
s0653,Level1,B,1
s0653,Level1,C,1
s0653,Level2,A,1
s0653,Level2,B,1
s0653,Level2,C,1
s0653,Level3,A,1
s0653,Level3,B,1
s0653,Level3,C,1
s0653,Level4,A,1
s0653,Level4,B,1
s0653,Level4,C,1
s0654,Level1,A,1
s0654,Level1,B,3
s0654,Level1,C,3
s0654,Level2,A,1
s0654,Level2,B,1
s0654,Level2,C,2
s0654,Level3,A,1
s0654,Level3,B,1
s0654,Level3,C,3
s0654,Level4,A,3
s0654,Level4,B,1
s0654,Level4,C,2
s0655,Level1,A,1
s0655,Level1,B,3
s0655,Level1,C,1
s0655,Level2,A,1
s0655,Level2,B,1
s0655,Level2,C,4
s0655,Level3,A,1
s0655,Level3,B,3
s0655,Level3,C,2
s0655,Level4,A,2
s0655,Level4,B,1
s0655,Level4,C,3
s0656,Level1,A,3
s0656,Level1,B,5
s0656,Level1,C,4
s0656,Level2,A,3
s0656,Level2,B,3
s0656,Level2,C,3
s0656,Level3,A,3
s0656,Level3,B,5
s0656,Level3,C,5
s0656,Level4,A,3
s0656,Level4,B,3
s0656,Level4,C,4
s0657,Level1,A,3
s0657,Level1,B,2
s0657,Level1,C,4
s0657,Level2,A,3
s0657,Level2,B,1
s0657,Level2,C,2
s0657,Level3,A,3
s0657,Level3,B,3
s0657,Level3,C,3
s0657,Level4,A,3
s0657,Level4,B,3
s0657,Level4,C,3
s0658,Level1,A,4
s0658,Level1,B,5
s0658,Level1,C,5
s0658,Level2,A,5
s0658,Level2,B,4
s0658,Level2,C,3
s0658,Level3,A,5
s0658,Level3,B,4
s0658,Level3,C,5
s0658,Level4,A,4
s0658,Level4,B,3
s0658,Level4,C,5
s0659,Level1,A,3
s0659,Level1,B,5
s0659,Level1,C,3
s0659,Level2,A,3
s0659,Level2,B,3
s0659,Level2,C,3
s0659,Level3,A,3
s0659,Level3,B,3
s0659,Level3,C,3
s0659,Level4,A,5
s0659,Level4,B,3
s0659,Level4,C,4
s0660,Level1,A,3
s0660,Level1,B,4
s0660,Level1,C,3
s0660,Level2,A,3
s0660,Level2,B,3
s0660,Level2,C,4
s0660,Level3,A,2
s0660,Level3,B,3
s0660,Level3,C,3
s0660,Level4,A,3
s0660,Level4,B,3
s0660,Level4,C,3
s0661,Level1,A,4
s0661,Level1,B,3
s0661,Level1,C,1
s0661,Level2,A,3
s0661,Level2,B,4
s0661,Level2,C,3
s0661,Level3,A,4
s0661,Level3,B,3
s0661,Level3,C,4
s0661,Level4,A,4
s0661,Level4,B,3
s0661,Level4,C,3
s0662,Level1,A,1
s0662,Level1,B,3
s0662,Level1,C,3
s0662,Level2,A,3
s0662,Level2,B,3
s0662,Level2,C,1
s0662,Level3,A,2
s0662,Level3,B,1
s0662,Level3,C,1
s0662,Level4,A,3
s0662,Level4,B,3
s0662,Level4,C,3
s0663,Level1,A,3
s0663,Level1,B,1
s0663,Level1,C,1
s0663,Level2,A,1
s0663,Level2,B,1
s0663,Level2,C,2
s0663,Level3,A,1
s0663,Level3,B,3
s0663,Level3,C,3
s0663,Level4,A,1
s0663,Level4,B,3
s0663,Level4,C,1
s0664,Level1,A,4
s0664,Level1,B,3
s0664,Level1,C,3
s0664,Level2,A,3
s0664,Level2,B,2
s0664,Level2,C,3
s0664,Level3,A,2
s0664,Level3,B,4
s0664,Level3,C,1
s0664,Level4,A,3
s0664,Level4,B,1
s0664,Level4,C,2
s0665,Level1,A,3
s0665,Level1,B,3
s0665,Level1,C,4
s0665,Level2,A,4
s0665,Level2,B,5
s0665,Level2,C,3
s0665,Level3,A,4
s0665,Level3,B,3
s0665,Level3,C,3
s0665,Level4,A,4
s0665,Level4,B,3
s0665,Level4,C,4
s0666,Level1,A,1
s0666,Level1,B,3
s0666,Level1,C,1
s0666,Level2,A,3
s0666,Level2,B,1
s0666,Level2,C,2
s0666,Level3,A,3
s0666,Level3,B,3
s0666,Level3,C,3
s0666,Level4,A,3
s0666,Level4,B,3
s0666,Level4,C,2
s0667,Level1,A,5
s0667,Level1,B,5
s0667,Level1,C,3
s0667,Level2,A,4
s0667,Level2,B,3
s0667,Level2,C,3
s0667,Level3,A,3
s0667,Level3,B,2
s0667,Level3,C,3
s0667,Level4,A,3
s0667,Level4,B,4
s0667,Level4,C,3
s0668,Level1,A,1
s0668,Level1,B,1
s0668,Level1,C,1
s0668,Level2,A,1
s0668,Level2,B,1
s0668,Level2,C,1
s0668,Level3,A,1
s0668,Level3,B,1
s0668,Level3,C,1
s0668,Level4,A,2
s0668,Level4,B,1
s0668,Level4,C,3
s0669,Level1,A,4
s0669,Level1,B,3
s0669,Level1,C,5
s0669,Level2,A,4
s0669,Level2,B,5
s0669,Level2,C,5
s0669,Level3,A,4
s0669,Level3,B,5
s0669,Level3,C,4
s0669,Level4,A,5
s0669,Level4,B,3
s0669,Level4,C,4
s0670,Level1,A,3
s0670,Level1,B,3
s0670,Level1,C,3
s0670,Level2,A,3
s0670,Level2,B,3
s0670,Level2,C,5
s0670,Level3,A,4
s0670,Level3,B,4
s0670,Level3,C,5
s0670,Level4,A,3
s0670,Level4,B,3
s0670,Level4,C,3
s0671,Level1,A,4
s0671,Level1,B,3
s0671,Level1,C,5
s0671,Level2,A,3
s0671,Level2,B,4
s0671,Level2,C,3
s0671,Level3,A,3
s0671,Level3,B,5
s0671,Level3,C,4
s0671,Level4,A,3
s0671,Level4,B,4
s0671,Level4,C,4
s0672,Level1,A,1
s0672,Level1,B,1
s0672,Level1,C,3
s0672,Level2,A,3
s0672,Level2,B,1
s0672,Level2,C,3
s0672,Level3,A,3
s0672,Level3,B,3
s0672,Level3,C,1
s0672,Level4,A,3
s0672,Level4,B,2
s0672,Level4,C,1
s0673,Level1,A,3
s0673,Level1,B,3
s0673,Level1,C,4
s0673,Level2,A,3
s0673,Level2,B,3
s0673,Level2,C,3
s0673,Level3,A,3
s0673,Level3,B,3
s0673,Level3,C,3
s0673,Level4,A,4
s0673,Level4,B,3
s0673,Level4,C,3
s0674,Level1,A,3
s0674,Level1,B,3
s0674,Level1,C,3
s0674,Level2,A,3
s0674,Level2,B,1
s0674,Level2,C,3
s0674,Level3,A,3
s0674,Level3,B,3
s0674,Level3,C,3
s0674,Level4,A,1
s0674,Level4,B,1
s0674,Level4,C,1
s0675,Level1,A,3
s0675,Level1,B,3
s0675,Level1,C,3
s0675,Level2,A,3
s0675,Level2,B,3
s0675,Level2,C,4
s0675,Level3,A,4
s0675,Level3,B,5
s0675,Level3,C,4
s0675,Level4,A,3
s0675,Level4,B,3
s0675,Level4,C,4
s0676,Level1,A,3
s0676,Level1,B,3
s0676,Level1,C,5
s0676,Level2,A,3
s0676,Level2,B,5
s0676,Level2,C,5
s0676,Level3,A,4
s0676,Level3,B,4
s0676,Level3,C,4
s0676,Level4,A,3
s0676,Level4,B,3
s0676,Level4,C,5
s0677,Level1,A,5
s0677,Level1,B,4
s0677,Level1,C,3
s0677,Level2,A,3
s0677,Level2,B,3
s0677,Level2,C,4
s0677,Level3,A,3
s0677,Level3,B,3
s0677,Level3,C,5
s0677,Level4,A,3
s0677,Level4,B,4
s0677,Level4,C,3
s0678,Level1,A,3
s0678,Level1,B,3
s0678,Level1,C,3
s0678,Level2,A,1
s0678,Level2,B,1
s0678,Level2,C,1
s0678,Level3,A,1
s0678,Level3,B,1
s0678,Level3,C,3
s0678,Level4,A,1
s0678,Level4,B,3
s0678,Level4,C,3
s0679,Level1,A,1
s0679,Level1,B,3
s0679,Level1,C,1
s0679,Level2,A,3
s0679,Level2,B,1
s0679,Level2,C,2
s0679,Level3,A,3
s0679,Level3,B,3
s0679,Level3,C,4
s0679,Level4,A,3
s0679,Level4,B,1
s0679,Level4,C,3
s0680,Level1,A,1
s0680,Level1,B,1
s0680,Level1,C,1
s0680,Level2,A,3
s0680,Level2,B,2
s0680,Level2,C,3
s0680,Level3,A,1
s0680,Level3,B,1
s0680,Level3,C,4
s0680,Level4,A,3
s0680,Level4,B,1
s0680,Level4,C,3
s0681,Level1,A,2
s0681,Level1,B,3
s0681,Level1,C,1
s0681,Level2,A,3
s0681,Level2,B,4
s0681,Level2,C,4
s0681,Level3,A,1
s0681,Level3,B,3
s0681,Level3,C,1
s0681,Level4,A,3
s0681,Level4,B,3
s0681,Level4,C,3
s0682,Level1,A,3
s0682,Level1,B,3
s0682,Level1,C,3
s0682,Level2,A,3
s0682,Level2,B,3
s0682,Level2,C,3
s0682,Level3,A,3
s0682,Level3,B,3
s0682,Level3,C,3
s0682,Level4,A,3
s0682,Level4,B,3
s0682,Level4,C,1
s0683,Level1,A,3
s0683,Level1,B,3
s0683,Level1,C,3
s0683,Level2,A,1
s0683,Level2,B,2
s0683,Level2,C,3
s0683,Level3,A,1
s0683,Level3,B,3
s0683,Level3,C,1
s0683,Level4,A,1
s0683,Level4,B,3
s0683,Level4,C,2
s0684,Level1,A,3
s0684,Level1,B,3
s0684,Level1,C,1
s0684,Level2,A,3
s0684,Level2,B,3
s0684,Level2,C,3
s0684,Level3,A,1
s0684,Level3,B,3
s0684,Level3,C,3
s0684,Level4,A,3
s0684,Level4,B,2
s0684,Level4,C,1
s0685,Level1,A,4
s0685,Level1,B,3
s0685,Level1,C,3
s0685,Level2,A,3
s0685,Level2,B,3
s0685,Level2,C,3
s0685,Level3,A,3
s0685,Level3,B,5
s0685,Level3,C,4
s0685,Level4,A,3
s0685,Level4,B,3
s0685,Level4,C,3
s0686,Level1,A,4
s0686,Level1,B,4
s0686,Level1,C,5
s0686,Level2,A,3
s0686,Level2,B,3
s0686,Level2,C,3
s0686,Level3,A,3
s0686,Level3,B,3
s0686,Level3,C,3
s0686,Level4,A,5
s0686,Level4,B,5
s0686,Level4,C,4
s0687,Level1,A,5
s0687,Level1,B,3
s0687,Level1,C,3
s0687,Level2,A,4
s0687,Level2,B,5
s0687,Level2,C,5
s0687,Level3,A,5
s0687,Level3,B,3
s0687,Level3,C,3
s0687,Level4,A,5
s0687,Level4,B,4
s0687,Level4,C,5
s0688,Level1,A,3
s0688,Level1,B,3
s0688,Level1,C,4
s0688,Level2,A,4
s0688,Level2,B,3
s0688,Level2,C,3
s0688,Level3,A,1
s0688,Level3,B,3
s0688,Level3,C,5
s0688,Level4,A,3
s0688,Level4,B,3
s0688,Level4,C,3
s0689,Level1,A,3
s0689,Level1,B,3
s0689,Level1,C,1
s0689,Level2,A,3
s0689,Level2,B,3
s0689,Level2,C,3
s0689,Level3,A,1
s0689,Level3,B,3
s0689,Level3,C,2
s0689,Level4,A,3
s0689,Level4,B,3
s0689,Level4,C,3
s0690,Level1,A,3
s0690,Level1,B,3
s0690,Level1,C,3
s0690,Level2,A,3
s0690,Level2,B,4
s0690,Level2,C,5
s0690,Level3,A,3
s0690,Level3,B,5
s0690,Level3,C,5
s0690,Level4,A,4
s0690,Level4,B,3
s0690,Level4,C,5
s0691,Level1,A,1
s0691,Level1,B,3
s0691,Level1,C,1
s0691,Level2,A,3
s0691,Level2,B,2
s0691,Level2,C,1
s0691,Level3,A,3
s0691,Level3,B,3
s0691,Level3,C,2
s0691,Level4,A,1
s0691,Level4,B,2
s0691,Level4,C,3
s0692,Level1,A,1
s0692,Level1,B,3
s0692,Level1,C,3
s0692,Level2,A,3
s0692,Level2,B,3
s0692,Level2,C,3
s0692,Level3,A,1
s0692,Level3,B,1
s0692,Level3,C,3
s0692,Level4,A,1
s0692,Level4,B,1
s0692,Level4,C,1
s0693,Level1,A,5
s0693,Level1,B,4
s0693,Level1,C,3
s0693,Level2,A,3
s0693,Level2,B,1
s0693,Level2,C,4
s0693,Level3,A,3
s0693,Level3,B,3
s0693,Level3,C,5
s0693,Level4,A,3
s0693,Level4,B,5
s0693,Level4,C,3
s0694,Level1,A,3
s0694,Level1,B,3
s0694,Level1,C,2
s0694,Level2,A,1
s0694,Level2,B,3
s0694,Level2,C,2
s0694,Level3,A,5
s0694,Level3,B,5
s0694,Level3,C,3
s0694,Level4,A,3
s0694,Level4,B,3
s0694,Level4,C,3
s0695,Level1,A,3
s0695,Level1,B,3
s0695,Level1,C,3
s0695,Level2,A,3
s0695,Level2,B,3
s0695,Level2,C,1
s0695,Level3,A,3
s0695,Level3,B,3
s0695,Level3,C,4
s0695,Level4,A,3
s0695,Level4,B,4
s0695,Level4,C,3
s0696,Level1,A,5
s0696,Level1,B,3
s0696,Level1,C,5
s0696,Level2,A,5
s0696,Level2,B,3
s0696,Level2,C,5
s0696,Level3,A,4
s0696,Level3,B,4
s0696,Level3,C,3
s0696,Level4,A,3
s0696,Level4,B,5
s0696,Level4,C,5
s0697,Level1,A,5
s0697,Level1,B,3
s0697,Level1,C,5
s0697,Level2,A,5
s0697,Level2,B,3
s0697,Level2,C,5
s0697,Level3,A,3
s0697,Level3,B,4
s0697,Level3,C,5
s0697,Level4,A,3
s0697,Level4,B,5
s0697,Level4,C,4
s0698,Level1,A,5
s0698,Level1,B,5
s0698,Level1,C,5
s0698,Level2,A,5
s0698,Level2,B,5
s0698,Level2,C,5
s0698,Level3,A,5
s0698,Level3,B,5
s0698,Level3,C,5
s0698,Level4,A,5
s0698,Level4,B,3
s0698,Level4,C,5
s0699,Level1,A,1
s0699,Level1,B,1
s0699,Level1,C,1
s0699,Level2,A,1
s0699,Level2,B,1
s0699,Level2,C,1
s0699,Level3,A,1
s0699,Level3,B,3
s0699,Level3,C,3
s0699,Level4,A,1
s0699,Level4,B,2
s0699,Level4,C,1
s0700,Level1,A,3
s0700,Level1,B,5
s0700,Level1,C,3
s0700,Level2,A,3
s0700,Level2,B,5
s0700,Level2,C,3
s0700,Level3,A,3
s0700,Level3,B,2
s0700,Level3,C,3
s0700,Level4,A,3
s0700,Level4,B,5
s0700,Level4,C,5
s0701,Level1,A,3
s0701,Level1,B,3
s0701,Level1,C,3
s0701,Level2,A,4
s0701,Level2,B,1
s0701,Level2,C,3
s0701,Level3,A,3
s0701,Level3,B,1
s0701,Level3,C,3
s0701,Level4,A,5
s0701,Level4,B,1
s0701,Level4,C,3
s0702,Level1,A,3
s0702,Level1,B,1
s0702,Level1,C,3
s0702,Level2,A,3
s0702,Level2,B,3
s0702,Level2,C,3
s0702,Level3,A,4
s0702,Level3,B,1
s0702,Level3,C,3
s0702,Level4,A,3
s0702,Level4,B,3
s0702,Level4,C,3
s0703,Level1,A,3
s0703,Level1,B,3
s0703,Level1,C,3
s0703,Level2,A,1
s0703,Level2,B,1
s0703,Level2,C,3
s0703,Level3,A,1
s0703,Level3,B,1
s0703,Level3,C,3
s0703,Level4,A,3
s0703,Level4,B,1
s0703,Level4,C,3
s0704,Level1,A,3
s0704,Level1,B,1
s0704,Level1,C,1
s0704,Level2,A,3
s0704,Level2,B,1
s0704,Level2,C,1
s0704,Level3,A,3
s0704,Level3,B,2
s0704,Level3,C,3
s0704,Level4,A,3
s0704,Level4,B,3
s0704,Level4,C,3
s0705,Level1,A,4
s0705,Level1,B,3
s0705,Level1,C,2
s0705,Level2,A,3
s0705,Level2,B,3
s0705,Level2,C,3
s0705,Level3,A,3
